67,0,GSM536865,behar,caucasus,georgians,m,none
68,0,GSM536866,behar,caucasus,georgians,m,none
69,0,GSM536867,behar,caucasus,georgians,m,none
70,0,GSM536868,behar,caucasus,georgians,m,none
71,0,GSM536869,behar,caucasus,georgians,m,none
72,0,GSM536870,behar,caucasus,georgians,m,none
73,0,GSM536871,behar,caucasus,georgians,m,none
74,0,GSM536872,behar,caucasus,georgians,m,none
75,0,GSM536873,behar,caucasus,georgians,m,none
76,0,GSM536836,behar,caucasus,lezgins,m,none
77,0,GSM536837,behar,caucasus,lezgins,f,none
78,0,GSM536838,behar,caucasus,lezgins,f,none
79,0,GSM536839,behar,caucasus,lezgins,f,none
80,0,GSM536840,behar,caucasus,lezgins,f,none
81,0,GSM536841,behar,caucasus,lezgins,f,none
82,0,GSM536842,behar,caucasus,lezgins,m,none
83,0,GSM536843,behar,caucasus,lezgins,m,none
84,0,GSM536844,behar,caucasus,lezgins,m,none
85,0,GSM536845,behar,caucasus,lezgins,m,none
86,0,GSM536846,behar,caucasus,lezgins,m,none
87,0,GSM536847,behar,caucasus,lezgins,m,none
88,0,GSM536848,behar,caucasus,lezgins,m,none
89,0,GSM536849,behar,caucasus,lezgins,m,none
90,0,GSM536850,behar,caucasus,lezgins,m,none
91,0,GSM536851,behar,caucasus,lezgins,m,none
92,0,GSM536852,behar,caucasus,lezgins,m,none
93,0,GSM536853,behar,caucasus,lezgins,f,none
94,0,HGDP00479,hgdp,central-africa,biakapygmy,m,africa
95,0,HGDP00985,hgdp,central-africa,biakapygmy,m,africa
96,0,HGDP01094,hgdp,central-africa,biakapygmy,m,africa
97,0,HGDP00461,hgdp,central-africa,biakapygmy,m,africa
98,0,HGDP00986,hgdp,central-africa,biakapygmy,m,africa
99,0,HGDP00464,hgdp,central-africa,biakapygmy,m,africa
100,0,HGDP00465,hgdp,central-africa,biakapygmy,m,africa
101,0,HGDP00466,hgdp,central-africa,biakapygmy,m,africa
102,0,HGDP00454,hgdp,central-africa,biakapygmy,m,africa
103,0,HGDP01086,hgdp,central-africa,biakapygmy,m,africa
104,0,HGDP00469,hgdp,central-africa,biakapygmy,m,africa
105,0,HGDP00455,hgdp,central-africa,biakapygmy,m,africa
106,0,HGDP00470,hgdp,central-africa,biakapygmy,m,africa
107,0,HGDP00457,hgdp,central-africa,biakapygmy,m,africa
108,0,HGDP00473,hgdp,central-africa,biakapygmy,m,africa
109,0,HGDP00459,hgdp,central-africa,biakapygmy,m,africa
110,0,HGDP01090,hgdp,central-africa,biakapygmy,m,africa
111,0,HGDP00472,hgdp,central-africa,biakapygmy,m,africa
112,0,HGDP00458,hgdp,central-africa,biakapygmy,m,africa
113,0,HGDP00475,hgdp,central-africa,biakapygmy,m,africa
114,0,HGDP00460,hgdp,central-africa,biakapygmy,m,africa
115,Bulala,CHBU011A,henn,central-africa,bulala,m,africa
116,Bulala,CHBU002A,henn,central-africa,bulala,m,africa
117,Bulala,CHBU004A,henn,central-africa,bulala,m,africa
118,Bulala,CHBU012A,henn,central-africa,bulala,m,africa
119,Bulala,CHBU006A,henn,central-africa,bulala,m,africa
120,Bulala,CHBU007A,henn,central-africa,bulala,m,africa
121,Bulala,CHBU015A,henn,central-africa,bulala,m,africa
122,Bulala,CHBU005A,henn,central-africa,bulala,m,africa
123,Bulala,CHBU014A,henn,central-africa,bulala,m,africa
124,Bulala,CHBU023A,henn,central-africa,bulala,m,africa
125,Bulala,CHBU008A,henn,central-africa,bulala,m,africa
126,Bulala,CHBU018A,henn,central-africa,bulala,m,africa
127,Bulala,CHBU022A,henn,central-africa,bulala,f,africa
128,Bulala,CHBU010A,henn,central-africa,bulala,m,africa
129,Bulala,CHBU009A,henn,central-africa,bulala,m,africa
130,Fang,CAFG023,henn,central-africa,fang,m,africa
131,Fang,CAFG022,henn,central-africa,fang,m,africa
132,Fang,CAFG019,henn,central-africa,fang,f,africa
133,Fang,CAFG033,henn,central-africa,fang,f,africa
134,Fang,CAFG036,henn,central-africa,fang,f,africa
135,Fang,CAFG021,henn,central-africa,fang,m,africa
136,Fang,CAFG014,henn,central-africa,fang,f,africa
137,Fang,CAFG044,henn,central-africa,fang,m,africa
138,Fang,CAFG010,henn,central-africa,fang,m,africa
139,Fang,CAFG028,henn,central-africa,fang,f,africa
140,Fang,CAFG018,henn,central-africa,fang,f,africa
141,Fang,CAFG002,henn,central-africa,fang,m,africa
142,Fang,CAFG015,henn,central-africa,fang,m,africa
143,Fang,CAFG004,henn,central-africa,fang,f,africa
144,Fang,CAFG005,henn,central-africa,fang,f,africa
145,0,AFH1,xing,central-africa,hema,u,africa
146,0,AFH10,xing,central-africa,hema,u,africa
147,0,AFH11,xing,central-africa,hema,u,africa
148,0,AFH12,xing,central-africa,hema,u,africa
149,0,AFH13,xing,central-africa,hema,u,africa
150,0,AFH15,xing,central-africa,hema,u,africa
151,0,AFH16,xing,central-africa,hema,u,africa
152,0,AFH2,xing,central-africa,hema,u,africa
153,0,AFH3,xing,central-africa,hema,u,africa
154,0,AFH4,xing,central-africa,hema,u,africa
155,0,AFH5,xing,central-africa,hema,u,africa
156,0,AFH6,xing,central-africa,hema,u,africa
157,0,AFH7,xing,central-africa,hema,u,africa
158,0,AFH8,xing,central-africa,hema,u,africa
159,0,AFH9,xing,central-africa,hema,u,africa
160,Kaba,CARKA009A,henn,central-africa,kaba,f,africa
161,Kaba,CARKA017A,henn,central-africa,kaba,f,africa
162,Kaba,CARKA015A,henn,central-africa,kaba,f,africa
163,Kaba,CARKA018A,henn,central-africa,kaba,f,africa
164,Kaba,CARKA019A,henn,central-africa,kaba,f,africa
165,Kaba,CARKA001A,henn,central-africa,kaba,m,africa
166,Kaba,CARKA003A,henn,central-africa,kaba,m,africa
167,Kaba,CARKA020A,henn,central-africa,kaba,f,africa
168,Kaba,CARKA010A,henn,central-africa,kaba,f,africa
169,Kaba,CARKA007A,henn,central-africa,kaba,m,africa
170,Kaba,CARKA006A,henn,central-africa,kaba,f,africa
171,Kaba,CARKA016A,henn,central-africa,kaba,f,africa
172,Kaba,CARKA002A,henn,central-africa,kaba,f,africa
173,Kaba,CARKA011A,henn,central-africa,kaba,m,africa
174,Kaba,CARKA013A,henn,central-africa,kaba,m,africa
175,Kaba,CARKA005A,henn,central-africa,kaba,m,africa
176,Kaba,CARKA014A,henn,central-africa,kaba,m,africa
177,Kongo,COKN019,henn,central-africa,kongo,m,africa
178,Kongo,COKN030,henn,central-africa,kongo,m,africa
179,Kongo,COKN009,henn,central-africa,kongo,f,africa
180,Kongo,COKN010,henn,central-africa,kongo,f,africa
181,Kongo,COKN028,henn,central-africa,kongo,f,africa
182,Kongo,COKN007,henn,central-africa,kongo,m,africa
183,Kongo,COKN014,henn,central-africa,kongo,f,africa
184,Kongo,COKN013,henn,central-africa,kongo,f,africa
185,Kongo,COKN004,henn,central-africa,kongo,f,africa
186,Mada,CAMD015,henn,central-africa,mada,m,africa
187,Mada,CAMD023,henn,central-africa,mada,m,africa
188,Mada,CAMD006,henn,central-africa,mada,f,africa
189,Mada,CAMD017,henn,central-africa,mada,m,africa
190,Mada,CAMD013,henn,central-africa,mada,f,africa
191,Mada,CAMD026,henn,central-africa,mada,m,africa
192,Mada,CAMD009,henn,central-africa,mada,m,africa
193,Mada,CAMD002,henn,central-africa,mada,f,africa
194,Mada,CAMD003,henn,central-africa,mada,f,africa
195,Mada,CAMD027,henn,central-africa,mada,m,africa
196,Mada,CAMD018,henn,central-africa,mada,m,africa
197,Mada,CAMD014,henn,central-africa,mada,f,africa
198,0,HGDP00982,hgdp,central-africa,mbutipygmy,m,africa
199,0,HGDP00449,hgdp,central-africa,mbutipygmy,m,africa
200,0,HGDP00450,hgdp,central-africa,mbutipygmy,m,africa
201,0,HGDP00984,hgdp,central-africa,mbutipygmy,m,africa
202,0,HGDP00456,hgdp,central-africa,mbutipygmy,m,africa
203,0,HGDP01081,hgdp,central-africa,mbutipygmy,m,africa
204,0,HGDP00462,hgdp,central-africa,mbutipygmy,m,africa
205,0,HGDP00463,hgdp,central-africa,mbutipygmy,m,africa
206,0,HGDP00467,hgdp,central-africa,mbutipygmy,m,africa
207,0,HGDP00471,hgdp,central-africa,mbutipygmy,f,africa
208,0,HGDP00474,hgdp,central-africa,mbutipygmy,m,africa
209,0,HGDP00476,hgdp,central-africa,mbutipygmy,f,africa
210,0,HGDP00478,hgdp,central-africa,mbutipygmy,m,africa
211,0,AFP10,xing,central-africa,pygmy,u,africa
212,0,AFP11,xing,central-africa,pygmy,u,africa
213,0,AFP12,xing,central-africa,pygmy,u,africa
214,0,AFP13,xing,central-africa,pygmy,u,africa
215,0,AFP14,xing,central-africa,pygmy,u,africa
216,0,AFP15,xing,central-africa,pygmy,u,africa
217,0,AFP19,xing,central-africa,pygmy,u,africa
218,0,AFP2,xing,central-africa,pygmy,u,africa
219,0,AFP20,xing,central-africa,pygmy,u,africa
220,0,AFP21,xing,central-africa,pygmy,u,africa
221,0,AFP24,xing,central-africa,pygmy,u,africa
222,0,AFP25,xing,central-africa,pygmy,u,africa
223,0,AFP26,xing,central-africa,pygmy,u,africa
224,0,AFP28,xing,central-africa,pygmy,u,africa
225,0,AFP29,xing,central-africa,pygmy,u,africa
226,0,AFP3,xing,central-africa,pygmy,u,africa
227,0,AFP32,xing,central-africa,pygmy,u,africa
228,0,AFP33,xing,central-africa,pygmy,u,africa
229,0,AFP34,xing,central-africa,pygmy,u,africa
230,0,AFP4,xing,central-africa,pygmy,u,africa
231,0,AFP5,xing,central-africa,pygmy,u,africa
232,0,AFP6,xing,central-africa,pygmy,u,africa
233,0,AFP7,xing,central-africa,pygmy,u,africa
234,0,AFP8,xing,central-africa,pygmy,u,africa
235,0,AFP9,xing,central-africa,pygmy,u,africa
236,0,HGDP00103,hgdp,central-asia,hazara,m,none
237,0,HGDP00104,hgdp,central-asia,hazara,m,none
238,0,HGDP00099,hgdp,central-asia,hazara,m,none
239,0,HGDP00100,hgdp,central-asia,hazara,m,none
240,0,HGDP00105,hgdp,central-asia,hazara,m,none
241,0,HGDP00106,hgdp,central-asia,hazara,m,none
242,0,HGDP00119,hgdp,central-asia,hazara,m,none
243,0,HGDP00108,hgdp,central-asia,hazara,m,none
244,0,HGDP00120,hgdp,central-asia,hazara,m,none
245,0,HGDP00109,hgdp,central-asia,hazara,m,none
246,0,HGDP00121,hgdp,central-asia,hazara,m,none
247,0,HGDP00110,hgdp,central-asia,hazara,m,none
248,0,HGDP00122,hgdp,central-asia,hazara,m,none
249,0,HGDP00102,hgdp,central-asia,hazara,m,none
250,0,HGDP00112,hgdp,central-asia,hazara,m,none
251,0,HGDP00125,hgdp,central-asia,hazara,m,none
252,0,HGDP00115,hgdp,central-asia,hazara,m,none
253,0,HGDP00129,hgdp,central-asia,hazara,m,none
254,0,HGDP00116,hgdp,central-asia,hazara,m,none
255,0,HGDP00118,hgdp,central-asia,hazara,m,none
256,0,HGDP00124,hgdp,central-asia,hazara,m,none
257,0,HGDP00127,hgdp,central-asia,hazara,m,none
258,0,GSM536704,behar,central-asia,iranian-jews,f,none
259,0,GSM536705,behar,central-asia,iranian-jews,f,none
260,0,GSM536706,behar,central-asia,iranian-jews,m,none
261,0,GSM536707,behar,central-asia,iranian-jews,f,none
262,0,GSM536746,behar,central-asia,iranians,m,none
263,0,GSM536747,behar,central-asia,iranians,m,none
264,0,GSM536748,behar,central-asia,iranians,m,none
265,0,GSM536749,behar,central-asia,iranians,m,none
266,0,GSM536750,behar,central-asia,iranians,m,none
267,0,GSM536751,behar,central-asia,iranians,m,none
268,0,GSM536752,behar,central-asia,iranians,m,none
269,0,GSM536753,behar,central-asia,iranians,m,none
270,0,GSM536754,behar,central-asia,iranians,m,none
271,0,GSM536755,behar,central-asia,iranians,m,none
272,0,GSM536756,behar,central-asia,iranians,m,none
273,0,GSM536757,behar,central-asia,iranians,m,none
274,0,GSM536758,behar,central-asia,iranians,m,none
275,0,GSM536759,behar,central-asia,iranians,m,none
276,0,GSM536760,behar,central-asia,iranians,m,none
277,0,GSM536761,behar,central-asia,iranians,m,none
278,0,GSM536762,behar,central-asia,iranians,m,none
279,0,GSM536763,behar,central-asia,iranians,m,none
280,0,GSM536764,behar,central-asia,iranians,m,none
281,0,GSM536765,behar,central-asia,iranians,m,none
282,0,F063030,xing,central-asia,kyrgyzstani,u,none
283,0,F063040,xing,central-asia,kyrgyzstani,u,none
284,0,F063055,xing,central-asia,kyrgyzstani,u,none
285,0,F063068,xing,central-asia,kyrgyzstani,u,none
286,0,F063070,xing,central-asia,kyrgyzstani,u,none
287,0,F063072,xing,central-asia,kyrgyzstani,u,none
288,0,F063074,xing,central-asia,kyrgyzstani,u,none
289,0,F063080,xing,central-asia,kyrgyzstani,u,none
290,0,F063081,xing,central-asia,kyrgyzstani,u,none
291,0,F063088,xing,central-asia,kyrgyzstani,u,none
292,0,F063098,xing,central-asia,kyrgyzstani,u,none
293,0,F063296,xing,central-asia,kyrgyzstani,u,none
294,0,F063303,xing,central-asia,kyrgyzstani,u,none
295,0,F063319,xing,central-asia,kyrgyzstani,u,none
296,0,F063323,xing,central-asia,kyrgyzstani,u,none
297,0,F063345,xing,central-asia,kyrgyzstani,u,none
298,0,F063348,xing,central-asia,kyrgyzstani,u,none
299,0,F063359,xing,central-asia,kyrgyzstani,u,none
300,0,F063360,xing,central-asia,kyrgyzstani,u,none
301,0,F063368,xing,central-asia,kyrgyzstani,u,none
302,0,F063397,xing,central-asia,kyrgyzstani,u,none
303,0,F063402,xing,central-asia,kyrgyzstani,u,none
304,0,F063423,xing,central-asia,kyrgyzstani,u,none
305,0,F063447,xing,central-asia,kyrgyzstani,u,none
306,0,F063448,xing,central-asia,kyrgyzstani,u,none
307,0,HGDP01305,hgdp,central-asia,uygur,f,none
308,0,HGDP01306,hgdp,central-asia,uygur,f,none
309,0,HGDP01304,hgdp,central-asia,uygur,m,none
310,0,HGDP01301,hgdp,central-asia,uygur,m,none
311,0,HGDP01302,hgdp,central-asia,uygur,m,none
312,0,HGDP01303,hgdp,central-asia,uygur,m,none
313,0,HGDP01298,hgdp,central-asia,uygur,m,none
314,0,HGDP01299,hgdp,central-asia,uygur,m,none
315,0,HGDP01297,hgdp,central-asia,uygur,m,none
316,0,HGDP01300,hgdp,central-asia,uygur,m,none
317,0,GSM536504,behar,central-asia,uzbekistan-jews,m,none
318,0,GSM536505,behar,central-asia,uzbekistan-jews,f,none
319,0,GSM536772,behar,central-asia,uzbeks,f,none
320,0,GSM536773,behar,central-asia,uzbeks,f,none
321,0,GSM536774,behar,central-asia,uzbeks,f,none
322,0,GSM536775,behar,central-asia,uzbeks,m,none
323,0,GSM536776,behar,central-asia,uzbeks,f,none
324,0,GSM536777,behar,central-asia,uzbeks,m,none
325,0,GSM536778,behar,central-asia,uzbeks,f,none
326,0,GSM536779,behar,central-asia,uzbeks,m,none
327,0,GSM536780,behar,central-asia,uzbeks,m,none
328,0,GSM536781,behar,central-asia,uzbeks,f,none
329,0,GSM536782,behar,central-asia,uzbeks,m,none
330,0,GSM536783,behar,central-asia,uzbeks,f,none
331,0,GSM536784,behar,central-asia,uzbeks,m,none
332,0,GSM536785,behar,central-asia,uzbeks,f,none
333,0,GSM536786,behar,central-asia,uzbeks,m,none
334,0,AFA1,xing,east-africa,alur,u,africa
335,0,AFA12,xing,east-africa,alur,u,africa
336,0,AFA2,xing,east-africa,alur,u,africa
337,0,AFA3,xing,east-africa,alur,u,africa
338,0,AFA4,xing,east-africa,alur,u,africa
339,0,AFA5,xing,east-africa,alur,u,africa
340,0,AFA6,xing,east-africa,alur,u,africa
341,0,AFA7,xing,east-africa,alur,u,africa
342,0,AFA8,xing,east-africa,alur,u,africa
343,0,AFA9,xing,east-africa,alur,u,africa
344,0,HGDP01408,hgdp,east-africa,bantukenya,m,africa
345,0,HGDP01411,hgdp,east-africa,bantukenya,m,africa
346,0,HGDP01412,hgdp,east-africa,bantukenya,m,africa
347,0,HGDP01414,hgdp,east-africa,bantukenya,f,africa
348,0,HGDP01415,hgdp,east-africa,bantukenya,m,africa
349,0,HGDP01416,hgdp,east-africa,bantukenya,m,africa
350,0,HGDP01418,hgdp,east-africa,bantukenya,m,africa
351,0,HGDP01405,hgdp,east-africa,bantukenya,m,africa
352,0,HGDP01419,hgdp,east-africa,bantukenya,m,africa
353,0,HGDP01417,hgdp,east-africa,bantukenya,m,africa
354,0,HGDP01406,hgdp,east-africa,bantukenya,m,africa
355,0,GSM536664,behar,east-africa,ethiopian-jews,f,africa
356,0,GSM536665,behar,east-africa,ethiopian-jews,f,africa
357,0,GSM536666,behar,east-africa,ethiopian-jews,f,africa
358,0,GSM536667,behar,east-africa,ethiopian-jews,f,africa
359,0,GSM536668,behar,east-africa,ethiopian-jews,f,africa
360,0,GSM536670,behar,east-africa,ethiopian-jews,f,africa
361,0,GSM536671,behar,east-africa,ethiopian-jews,f,africa
362,0,GSM536672,behar,east-africa,ethiopian-jews,f,africa
363,0,GSM536673,behar,east-africa,ethiopian-jews,f,africa
364,0,GSM536674,behar,east-africa,ethiopian-jews,f,africa
365,0,GSM536675,behar,east-africa,ethiopian-jews,f,africa
366,0,GSM536676,behar,east-africa,ethiopian-jews,f,africa
367,0,GSM537013,behar,east-africa,ethiopians,m,africa
368,0,GSM537014,behar,east-africa,ethiopians,m,africa
369,0,GSM537015,behar,east-africa,ethiopians,m,africa
370,0,GSM537016,behar,east-africa,ethiopians,m,africa
371,0,GSM537017,behar,east-africa,ethiopians,m,africa
372,0,GSM537018,behar,east-africa,ethiopians,m,africa
373,0,GSM537019,behar,east-africa,ethiopians,m,africa
374,0,GSM537020,behar,east-africa,ethiopians,m,africa
375,0,GSM537021,behar,east-africa,ethiopians,m,africa
376,0,GSM537022,behar,east-africa,ethiopians,m,africa
377,0,GSM537023,behar,east-africa,ethiopians,m,africa
378,0,GSM537024,behar,east-africa,ethiopians,m,africa
379,0,GSM537025,behar,east-africa,ethiopians,m,africa
380,0,GSM537026,behar,east-africa,ethiopians,m,africa
381,0,GSM537027,behar,east-africa,ethiopians,m,africa
382,0,GSM537028,behar,east-africa,ethiopians,m,africa
383,0,GSM537029,behar,east-africa,ethiopians,m,africa
384,0,GSM537030,behar,east-africa,ethiopians,m,africa
385,0,GSM537031,behar,east-africa,ethiopians,m,africa
386,HADZA,BAR01,henn,east-africa,hadza,m,africa
387,HADZA,BAR03,henn,east-africa,hadza,m,africa
388,HADZA,BAR04,henn,east-africa,hadza,f,africa
389,HADZA,BAR07,henn,east-africa,hadza,m,africa
390,HADZA,BAR08,henn,east-africa,hadza,f,africa
391,HADZA,BAR09,henn,east-africa,hadza,m,africa
392,HADZA,BAR10,henn,east-africa,hadza,f,africa
393,HADZA,BAR11,henn,east-africa,hadza,m,africa
394,HADZA,BAR13,henn,east-africa,hadza,m,africa
395,HADZA,END07,henn,east-africa,hadza,f,africa
396,HADZA,END08,henn,east-africa,hadza,m,africa
397,HADZA,END09,henn,east-africa,hadza,f,africa
398,HADZA,END12,henn,east-africa,hadza,m,africa
399,HADZA,END13,henn,east-africa,hadza,f,africa
400,HADZA,END15,henn,east-africa,hadza,m,africa
401,HADZA,END21,henn,east-africa,hadza,f,africa
402,HADZA,END22,henn,east-africa,hadza,m,africa
403,NA19028,NA19028,hapmap,east-africa,luhya,m,africa
404,NA19031,NA19031,hapmap,east-africa,luhya,m,africa
405,NA19035,NA19035,hapmap,east-africa,luhya,m,africa
406,NA19027,NA19027,hapmap,east-africa,luhya,m,africa
407,NA19041,NA19041,hapmap,east-africa,luhya,m,africa
408,NA19046,NA19046,hapmap,east-africa,luhya,m,africa
409,NA19308,NA19308,hapmap,east-africa,luhya,m,africa
410,NA19311,NA19311,hapmap,east-africa,luhya,m,africa
411,NA19317,NA19317,hapmap,east-africa,luhya,m,africa
412,NA19376,NA19376,hapmap,east-africa,luhya,m,africa
413,NA19380,NA19380,hapmap,east-africa,luhya,m,africa
414,NA19383,NA19383,hapmap,east-africa,luhya,m,africa
415,NA19393,NA19393,hapmap,east-africa,luhya,m,africa
416,NA19397,NA19397,hapmap,east-africa,luhya,m,africa
417,NA19430,NA19430,hapmap,east-africa,luhya,m,africa
418,NA19466,NA19466,hapmap,east-africa,luhya,m,africa
419,NA19038,NA19038,hapmap,east-africa,luhya,f,africa
420,NA19314,NA19314,hapmap,east-africa,luhya,f,africa
421,NA19315,NA19315,hapmap,east-africa,luhya,f,africa
422,NA19324,NA19324,hapmap,east-africa,luhya,f,africa
423,NA19328,NA19328,hapmap,east-africa,luhya,f,africa
424,NA19377,NA19377,hapmap,east-africa,luhya,f,africa
425,NA19381,NA19381,hapmap,east-africa,luhya,f,africa
426,NA19398,NA19398,hapmap,east-africa,luhya,f,africa
427,NA19403,NA19403,hapmap,east-africa,luhya,f,africa
428,NA19437,NA19437,hapmap,east-africa,luhya,f,africa
429,NA19439,NA19439,hapmap,east-africa,luhya,f,africa
430,NA19440,NA19440,hapmap,east-africa,luhya,f,africa
431,NA19463,NA19463,hapmap,east-africa,luhya,f,africa
432,NA19467,NA19467,hapmap,east-africa,luhya,f,africa
433,NA19470,NA19470,hapmap,east-africa,luhya,f,africa
434,NA19471,NA19471,hapmap,east-africa,luhya,f,africa
435,NA19473,NA19473,hapmap,east-africa,luhya,f,africa
436,NA19307,NA19307,hapmap,east-africa,luhya,m,africa
437,NA19318,NA19318,hapmap,east-africa,luhya,m,africa
438,NA19319,NA19319,hapmap,east-africa,luhya,m,africa
439,NA19334,NA19334,hapmap,east-africa,luhya,m,africa
440,NA19350,NA19350,hapmap,east-africa,luhya,m,africa
441,NA19352,NA19352,hapmap,east-africa,luhya,m,africa
442,NA19359,NA19359,hapmap,east-africa,luhya,m,africa
443,NA19375,NA19375,hapmap,east-africa,luhya,m,africa
444,NA19428,NA19428,hapmap,east-africa,luhya,m,africa
445,NA19429,NA19429,hapmap,east-africa,luhya,m,africa
446,NA19443,NA19443,hapmap,east-africa,luhya,m,africa
447,NA19455,NA19455,hapmap,east-africa,luhya,m,africa
448,NA19313,NA19313,hapmap,east-africa,luhya,f,africa
449,NA19316,NA19316,hapmap,east-africa,luhya,f,africa
450,NA19321,NA19321,hapmap,east-africa,luhya,f,africa
451,NA19332,NA19332,hapmap,east-africa,luhya,f,africa
452,NA19379,NA19379,hapmap,east-africa,luhya,f,africa
453,NA19391,NA19391,hapmap,east-africa,luhya,f,africa
454,NA19396,NA19396,hapmap,east-africa,luhya,f,africa
455,NA19434,NA19434,hapmap,east-africa,luhya,f,africa
456,NA19435,NA19435,hapmap,east-africa,luhya,f,africa
457,NA19436,NA19436,hapmap,east-africa,luhya,f,africa
458,NA19438,NA19438,hapmap,east-africa,luhya,f,africa
459,NA19445,NA19445,hapmap,east-africa,luhya,f,africa
460,NA19446,NA19446,hapmap,east-africa,luhya,f,africa
461,NA19462,NA19462,hapmap,east-africa,luhya,f,africa
462,NA19468,NA19468,hapmap,east-africa,luhya,f,africa
463,NA19469,NA19469,hapmap,east-africa,luhya,f,africa
464,NA19472,NA19472,hapmap,east-africa,luhya,f,africa
465,NA19346,NA19346,hapmap,east-africa,luhya,m,africa
466,NA19347,NA19347,hapmap,east-africa,luhya,m,africa
467,NA19371,NA19371,hapmap,east-africa,luhya,m,africa
468,NA19374,NA19374,hapmap,east-africa,luhya,m,africa
469,NA19382,NA19382,hapmap,east-africa,luhya,m,africa
470,NA19384,NA19384,hapmap,east-africa,luhya,m,africa
471,NA19385,NA19385,hapmap,east-africa,luhya,m,africa
472,NA19444,NA19444,hapmap,east-africa,luhya,m,africa
473,NA19448,NA19448,hapmap,east-africa,luhya,m,africa
474,NA19452,NA19452,hapmap,east-africa,luhya,m,africa
475,NA19327,NA19327,hapmap,east-africa,luhya,f,africa
476,NA19390,NA19390,hapmap,east-africa,luhya,f,africa
477,NA19399,NA19399,hapmap,east-africa,luhya,f,africa
478,NA19404,NA19404,hapmap,east-africa,luhya,f,africa
479,NA19431,NA19431,hapmap,east-africa,luhya,f,africa
480,NA19449,NA19449,hapmap,east-africa,luhya,f,africa
481,NA19456,NA19456,hapmap,east-africa,luhya,f,africa
